# Threat Intelligence Export Feed
# Dataset Version: 1.0
# Generated: 2025-03-10
#
# Column Definitions:
# record_id           -> Unique record identifier for the threat event
# src_ip              -> Source IP address involved in the activity
# dst_ip              -> Destination IP observed in telemetry
# indicator_value     -> Main indicator (hash/domain/url/ip)
# indicator_type      -> Type of IOC (md5, sha256, domain, url, ip)
# first_seen_epoch    -> First observed timestamp in epoch format
# last_seen_epoch     -> Last observed timestamp in epoch format (may be empty if still active)
# severity_score      -> Threat severity score (0-100)
# confidence_score    -> Confidence in detection (0-100)
# campaign            -> Associated malware campaign or threat actor
# context_details     -> Complex structured metadata (JSON-like string with host/user/process info)
# tags                -> Pipe-separated classification tags
# analyst_note        -> Analyst investigation note
# reviewed            -> Whether the IOC has been reviewed (true/false)
record_id,src_ip,dst_ip,indicator_value,indicator_type,first_seen_epoch,last_seen_epoch,severity_score,confidence_score,campaign,context_details,tags,analyst_note,reviewed
R01961,33.124.53.164,10.0.0.38,214.195.91.97,ip,1705705642,1705791100,86,95,Mirai,"{host:EDGE-GW01,user:svc_backup,process:chrome.exe,geo:NL,asn:AS21826}",infostealer|lateral|apt,Suspicious download observed,false
R01962,169.247.105.12,10.0.18.9,data-node.xyz,domain,1705904160,,74,40,LockBit,"{host:FIN-SRV01,user:mwong,process:outlook.exe,geo:RU,asn:AS10030}",dropper|apt,Confirmed malicious beacon,false
R01963,180.107.13.13,10.0.9.33,http://secure-login.ru/update.bin,url,1705054988,,76,98,Emotet,"{host:HR-PC17,user:analyst,process:cmd.exe,geo:NL,asn:AS37955}",apt|beacon|recon|infostealer,Confirmed malicious beacon,false
R01964,121.11.173.182,10.0.1.138,9a04c5c1a7347ea367167052e784b838,md5,1704436704,1705777471,92,70,BlackCat,"{host:OPS-SRV03,user:bpatel,process:cmd.exe,geo:KP,asn:AS58437}",apt|download,Possible lateral movement,false
R01965,49.254.216.31,10.0.4.233,430e10509a6d90ee3df890401e1cf00e,md5,1704868146,1706657904,59,92,TrickBot,"{host:DEV-LT07,user:admin,process:wscript.exe,geo:DE,asn:AS57418}",malware|recon|beacon|email,Automated detection alert,false
R01966,106.200.122.19,10.0.19.177,auth-panel.top,domain,1705885056,1707036278,100,72,TrickBot,"{host:FIN-SRV02,user:analyst,process:wscript.exe,geo:IR,asn:AS27631}",dropper|c2,Possible lateral movement,false
R01967,190.90.179.109,10.0.13.168,1.225.225.87,ip,1705741660,,77,44,CobaltStrike,"{host:OPS-SRV03,user:svc_backup,process:cmd.exe,geo:IR,asn:AS11863}",lateral|beacon,Possible lateral movement,true
R01968,154.160.115.235,10.0.0.219,http://backup-sync.cn/panel.bin,url,1705823527,1706692885,81,41,QakBot,"{host:ENG-LT02,user:admin,process:outlook.exe,geo:CN,asn:AS13676}",email|ransomware|dropper|c2,Suspicious download observed,true
R01969,183.182.54.89,10.0.16.226,update-check.xyz,domain,1704740278,1705601976,46,47,Unknown,"{host:FIN-SRV02,user:jdoe,process:powershell.exe,geo:CN,asn:AS46505}",scanner|malware,Requires further investigation,true
R01970,71.125.16.62,10.0.5.214,data-node.org,domain,1705101241,1706007960,96,67,TrickBot,"{host:OPS-SRV03,user:mwong,process:rundll32.exe,geo:CN,asn:AS40356}",dropper|lateral|phishing,Confirmed malicious beacon,false
R01971,253.41.134.23,10.0.7.42,2bc660304365816bca90ec5a72c909633104815d21cfd06fca46a3c11797380d,sha256,1704959409,1706106613,93,92,Mirai,"{host:EDGE-GW01,user:asmith,process:wscript.exe,geo:DE,asn:AS49334}",phishing|scanner|recon,Suspicious download observed,false
R01972,1.92.160.86,10.0.5.122,f662a2e1eab6e8cb8b82224701444b85c6c2c9117a1a9f57c94ac3631d21b65c,sha256,1705278828,1706477871,45,86,TrickBot,"{host:EDGE-GW01,user:mwong,process:wscript.exe,geo:DE,asn:AS17207}",download|email,Possible lateral movement,true
R01973,84.209.94.51,10.0.10.204,backup-sync.org,domain,1705869085,,42,47,LockBit,"{host:HR-PC17,user:jdoe,process:chrome.exe,geo:RU,asn:AS26103}",email|lateral,Possible lateral movement,false
R01974,145.50.188.60,10.0.15.103,ea44d0e54a73cfe71833c9c6612cb4b3b189fd781d60e2471b700b4eda43c7b4,sha256,1705153328,1705441022,86,48,BlackCat,"{host:ENG-LT02,user:svc_backup,process:outlook.exe,geo:CN,asn:AS36291}",phishing|email|lateral|beacon,Confirmed malicious beacon,true
R01975,253.121.115.95,10.0.2.238,update-check.net,domain,1705297553,1706616707,81,52,APT29,"{host:FIN-SRV02,user:mwong,process:wscript.exe,geo:CN,asn:AS58036}",download|apt|loader,Confirmed malicious beacon,true
R01976,67.57.118.248,10.0.5.221,e57dddedf1d059ff0a781f13d9c206ceb1debcb173eb02f6e6b08a9cd5f490c2,sha256,1705682805,1706141415,60,100,LockBit,"{host:HR-PC17,user:mwong,process:wscript.exe,geo:IR,asn:AS58795}",malware|phishing|apt|scanner,Confirmed malicious beacon,true
R01977,204.139.73.69,10.0.7.208,89dd7494ae21d8eb7a860a6982be2704ff92d806eb361ab8ad5e2a4cc0dc8c0b,sha256,1704697843,,60,87,Mirai,"{host:DEV-LT07,user:guest,process:rundll32.exe,geo:RU,asn:AS54439}",recon|download,Requires further investigation,false
R01978,44.114.237.233,10.0.4.37,4b4ddfd5baa912fd7acba4a68d867ddb,md5,1704678685,,51,54,Mirai,"{host:EDGE-GW01,user:bpatel,process:outlook.exe,geo:IR,asn:AS40668}",lateral|ransomware,Possible lateral movement,false
R01979,89.188.5.107,10.0.5.160,24.216.38.107,ip,1704941098,,89,56,Mirai,"{host:EDGE-GW01,user:mwong,process:wscript.exe,geo:CN,asn:AS61956}",beacon|dropper,Automated detection alert,true
R01980,187.52.59.209,10.0.15.127,181.230.10.176,ip,1704427145,1706335732,85,52,QakBot,"{host:OPS-SRV03,user:analyst,process:outlook.exe,geo:CN,asn:AS29529}",infostealer|download,Suspicious download observed,true
R01981,33.87.219.156,10.0.2.25,113.81.190.35,ip,1704212164,1705157326,93,73,Unknown,"{host:FIN-SRV02,user:guest,process:outlook.exe,geo:RU,asn:AS8740}",recon|dropper|apt|infostealer,Suspicious download observed,false
R01982,225.248.211.61,10.0.17.135,http://secure-login.top/drop.bin,url,1704608530,1704867813,65,93,QakBot,"{host:SALES-PC09,user:asmith,process:chrome.exe,geo:RU,asn:AS39793}",infostealer|download|lateral,Possible lateral movement,true
R01983,5.219.144.55,10.0.19.189,data-node.cn,domain,1705760482,1706483481,69,93,APT29,"{host:OPS-SRV03,user:svc_backup,process:wscript.exe,geo:CN,asn:AS7013}",email|lateral,Possible lateral movement,false
R01984,17.186.230.68,10.0.8.184,auth-panel.xyz,domain,1705666165,1706162486,90,59,Emotet,"{host:ENG-LT02,user:svc_backup,process:cmd.exe,geo:IR,asn:AS47691}",dropper|phishing|beacon|recon,Requires further investigation,false
R01985,91.65.35.117,10.0.4.126,http://secure-login.net/payload.bin,url,1704639501,1705278701,45,72,LockBit,"{host:FIN-SRV02,user:admin,process:powershell.exe,geo:CN,asn:AS22519}",download|beacon|phishing|c2,Requires further investigation,false
R01986,183.89.206.138,10.0.19.189,554850ab6cb1a79c882da10bcd7c8323,md5,1704688405,1705874687,67,41,LockBit,"{host:DEV-LT07,user:asmith,process:powershell.exe,geo:NL,asn:AS61678}",infostealer|scanner|beacon,Confirmed malicious beacon,false
R01987,191.154.72.205,10.0.10.238,90.85.65.139,ip,1704985336,1705112905,76,56,QakBot,"{host:FIN-SRV01,user:admin,process:chrome.exe,geo:KP,asn:AS31133}",malware|phishing,Suspicious download observed,true
R01988,224.189.162.97,10.0.2.205,56595e17f5014508ad314a27245e7b3b,md5,1705616796,1707035203,64,47,LockBit,"{host:HR-PC17,user:mwong,process:rundll32.exe,geo:DE,asn:AS54825}",apt|malware|download|recon,Automated detection alert,true
R01989,236.175.179.87,10.0.8.223,10f08e1051befbd9f7236cfc1fe2c8860120d7f49d73a88e020b46001fa6ecbb,sha256,1704413655,1704509498,79,96,APT29,"{host:HR-PC17,user:svc_backup,process:powershell.exe,geo:DE,asn:AS9243}",download|beacon|phishing,Confirmed malicious beacon,true
R01990,247.155.28.93,10.0.18.10,170.196.91.8,ip,1705858843,1707768921,85,97,BlackCat,"{host:FIN-SRV01,user:guest,process:wscript.exe,geo:NL,asn:AS43910}",download|infostealer,Requires further investigation,true
R01991,194.118.195.116,10.0.4.188,http://auth-panel.top/drop.bin,url,1704577662,1706518012,58,82,RedLine,"{host:SALES-PC09,user:analyst,process:rundll32.exe,geo:IR,asn:AS34028}",beacon|infostealer|email,Automated detection alert,true
R01992,74.152.9.172,10.0.18.140,08010b70e99d615ecf7746a52d3f2db638a8520774a55cbc01a5e37a08c7249e,sha256,1705511354,1706002263,59,64,APT29,"{host:OPS-SRV03,user:analyst,process:cmd.exe,geo:DE,asn:AS62339}",infostealer|download|lateral|recon,Suspicious download observed,true
R01993,166.183.225.215,10.0.9.118,backup-sync.net,domain,1705855337,1707306059,94,58,LockBit,"{host:EDGE-GW01,user:guest,process:chrome.exe,geo:KP,asn:AS15592}",dropper|scanner|apt,Suspicious download observed,true
R01994,26.254.153.242,10.0.10.18,35.240.36.121,ip,1704869757,1705469033,70,47,QakBot,"{host:FIN-SRV02,user:bpatel,process:cmd.exe,geo:CN,asn:AS32613}",email|download|scanner|apt,Requires further investigation,true
R01995,241.40.254.22,10.0.19.171,http://data-node.top/panel.bin,url,1704425364,1705504035,52,61,Emotet,"{host:OPS-SRV03,user:bpatel,process:chrome.exe,geo:NL,asn:AS43996}",infostealer|c2|scanner|recon,Possible lateral movement,false
R01996,113.115.10.57,10.0.9.73,update-check.ru,domain,1705244386,1706425044,70,99,TrickBot,"{host:FIN-SRV02,user:mwong,process:chrome.exe,geo:RU,asn:AS41596}",download|email,Requires further investigation,false
R01997,100.90.162.201,10.0.11.24,8d21ad0de8ee1fe9beba1e8b68c4b460,md5,1704975033,1706309396,82,92,TrickBot,"{host:SALES-PC09,user:bpatel,process:rundll32.exe,geo:NL,asn:AS45464}",lateral|recon|loader,Requires further investigation,true
R01998,244.100.71.157,10.0.0.77,http://auth-panel.top/panel.bin,url,1705525852,,51,98,BlackCat,"{host:EDGE-GW01,user:svc_backup,process:powershell.exe,geo:NL,asn:AS7907}",download|malware,Confirmed malicious beacon,true
R01999,160.159.167.17,10.0.17.95,b99310b6623995e7a1965409e18bfdf6,md5,1705580260,1706294391,81,91,RedLine,"{host:OPS-SRV03,user:asmith,process:outlook.exe,geo:NL,asn:AS59245}",beacon|apt,Requires further investigation,true
R02000,22.138.175.103,10.0.11.159,159.243.121.170,ip,1704945296,1704951909,90,60,TrickBot,"{host:HR-PC17,user:mwong,process:cmd.exe,geo:IR,asn:AS38514}",recon|ransomware,Requires further investigation,true
R02001,36.98.234.128,10.0.5.181,update-check.net,domain,1704126375,,41,78,Mirai,"{host:SALES-PC09,user:mwong,process:chrome.exe,geo:CN,asn:AS15044}",recon|c2|beacon|phishing,Requires further investigation,false
R02002,22.53.157.110,10.0.3.134,http://backup-sync.org/stage.bin,url,1704628944,1705251896,58,79,BlackCat,"{host:OPS-SRV03,user:mwong,process:chrome.exe,geo:NL,asn:AS64711}",scanner|apt|dropper|beacon,Possible lateral movement,true
R02003,204.109.149.7,10.0.15.43,cdn-stage.org,domain,1704796812,1705039362,65,72,RedLine,"{host:ENG-LT02,user:bpatel,process:outlook.exe,geo:DE,asn:AS28690}",c2|infostealer|recon,Requires further investigation,true
R02004,32.78.97.116,10.0.11.110,6e9a9da614b895fb393c9ecae565a738,md5,1705221579,1706983775,81,66,BlackCat,"{host:EDGE-GW01,user:asmith,process:chrome.exe,geo:CN,asn:AS61674}",infostealer|c2|scanner,Requires further investigation,true
R02005,63.3.25.206,10.0.6.78,82d5c5351ab5048d17e9306c0ea2c154,md5,1705541948,1705938053,84,75,QakBot,"{host:OPS-SRV03,user:svc_backup,process:cmd.exe,geo:CN,asn:AS9645}",malware|download,Possible lateral movement,true
R02006,94.210.143.90,10.0.3.244,http://backup-sync.top/drop.bin,url,1705178855,1705189831,60,68,TrickBot,"{host:HR-PC17,user:analyst,process:wscript.exe,geo:NL,asn:AS8445}",ransomware|download,Possible lateral movement,false
R02007,34.61.147.124,10.0.17.29,65.61.200.124,ip,1705188501,1707097981,53,48,APT29,"{host:OPS-SRV03,user:jdoe,process:cmd.exe,geo:NL,asn:AS46285}",scanner|dropper|apt,Confirmed malicious beacon,false
R02008,3.10.111.233,10.0.20.44,secure-login.net,domain,1704243361,1705206734,83,43,Mirai,"{host:EDGE-GW01,user:mwong,process:wscript.exe,geo:NL,asn:AS24089}",infostealer|recon,Suspicious download observed,true
R02009,32.117.252.64,10.0.19.60,http://data-node.ru/payload.bin,url,1705679246,1706374354,48,94,RedLine,"{host:EDGE-GW01,user:asmith,process:chrome.exe,geo:RU,asn:AS34650}",scanner|download|infostealer|lateral,Confirmed malicious beacon,false
R02010,167.144.21.4,10.0.13.212,backup-sync.org,domain,1704148904,1705044584,64,96,APT29,"{host:SALES-PC09,user:guest,process:cmd.exe,geo:KP,asn:AS59987}",dropper|loader,Suspicious download observed,false
R02011,181.99.190.95,10.0.2.216,http://secure-login.cn/update.bin,url,1704268730,1704941660,64,40,QakBot,"{host:SALES-PC09,user:mwong,process:outlook.exe,geo:RU,asn:AS59576}",dropper|infostealer,Possible lateral movement,false
R02012,17.23.123.4,10.0.7.54,eab86810c77b29206066b4efe092fbe57d08fc79151746a53e0e6cba2a387bff,sha256,1704292798,,53,97,RedLine,"{host:FIN-SRV02,user:bpatel,process:chrome.exe,geo:IR,asn:AS22518}",malware|download|dropper|scanner,Confirmed malicious beacon,false
R02013,138.83.104.69,10.0.12.40,cf8dd28424d0573dc02ff08469934ff4544b84b466682d5853f0a0fb0dc621de,sha256,1704235759,,90,98,CobaltStrike,"{host:FIN-SRV01,user:bpatel,process:outlook.exe,geo:IR,asn:AS5513}",recon|dropper,Suspicious download observed,false
R02014,20.68.19.247,10.0.17.190,update-check.ru,domain,1705815626,1707469057,69,55,Unknown,"{host:DEV-LT07,user:jdoe,process:wscript.exe,geo:IR,asn:AS36468}",download|apt,Possible lateral movement,false
R02015,29.185.80.226,10.0.9.69,f8feba669f17f32250303c7ea1d054f4,md5,1704789227,,86,50,TrickBot,"{host:SALES-PC09,user:mwong,process:powershell.exe,geo:IR,asn:AS38032}",email|infostealer|ransomware|download,Possible lateral movement,false
R02016,196.139.107.232,10.0.18.161,5de61e0e438f1af6a7414b8ea353b440e6aa970603584febce7a407d17d3f145,sha256,1705306852,,55,84,QakBot,"{host:HR-PC17,user:jdoe,process:rundll32.exe,geo:NL,asn:AS41264}",email|infostealer|loader|scanner,Requires further investigation,true
R02017,19.146.253.33,10.0.2.148,http://data-node.org/update.bin,url,1704296128,1705728479,60,97,TrickBot,"{host:FIN-SRV02,user:admin,process:outlook.exe,geo:DE,asn:AS31484}",beacon|lateral|phishing|recon,Suspicious download observed,true
R02018,101.65.254.46,10.0.9.64,backup-sync.org,domain,1705705966,1705913159,75,74,APT29,"{host:OPS-SRV03,user:bpatel,process:chrome.exe,geo:KP,asn:AS36588}",scanner|dropper|infostealer,Possible lateral movement,false
R02019,6.71.253.208,10.0.7.143,backup-sync.xyz,domain,1705705602,1707309500,97,89,BlackCat,"{host:DEV-LT07,user:jdoe,process:rundll32.exe,geo:KP,asn:AS20802}",c2|recon|loader,Confirmed malicious beacon,false
R02020,160.158.71.229,10.0.8.208,auth-panel.net,domain,1704338631,1704701413,60,63,BlackCat,"{host:FIN-SRV02,user:bpatel,process:wscript.exe,geo:RU,asn:AS31709}",apt|ransomware|lateral,Possible lateral movement,false
R02021,170.15.19.35,10.0.18.243,secure-login.ru,domain,1705079861,1706107163,47,67,Unknown,"{host:FIN-SRV02,user:svc_backup,process:powershell.exe,geo:KP,asn:AS19252}",ransomware|beacon|recon|scanner,Automated detection alert,false
R02022,61.31.32.82,10.0.13.102,d834059059c9bda1af0cdf2a5be62866253abf3613def8a4102c6ed15f03a730,sha256,1706007409,,73,88,CobaltStrike,"{host:EDGE-GW01,user:mwong,process:cmd.exe,geo:RU,asn:AS36081}",loader|scanner|malware,Possible lateral movement,false
R02023,28.35.72.124,10.0.6.196,http://auth-panel.ru/payload.bin,url,1705422272,1706013988,65,42,Unknown,"{host:FIN-SRV01,user:analyst,process:wscript.exe,geo:NL,asn:AS12575}",dropper|ransomware|scanner|lateral,Automated detection alert,false
R02024,73.69.209.116,10.0.1.208,update-check.ru,domain,1704542795,1705280713,63,45,Emotet,"{host:SALES-PC09,user:guest,process:powershell.exe,geo:IR,asn:AS37346}",email|scanner,Requires further investigation,false
R02025,62.3.18.144,10.0.8.132,cdn-stage.xyz,domain,1704732957,1706192964,43,63,LockBit,"{host:EDGE-GW01,user:guest,process:rundll32.exe,geo:IR,asn:AS23144}",apt|recon|phishing,Suspicious download observed,true
R02026,163.168.234.201,10.0.12.9,523b3400cd72786d8445966f259c0018,md5,1705097322,1706415765,61,81,QakBot,"{host:EDGE-GW01,user:asmith,process:wscript.exe,geo:CN,asn:AS55100}",email|download,Suspicious download observed,false
R02027,208.26.80.201,10.0.7.144,96707a9ada107fe3d13a272fe760e270,md5,1705224135,1706895569,58,66,RedLine,"{host:DEV-LT07,user:asmith,process:rundll32.exe,geo:RU,asn:AS31633}",loader|infostealer|lateral,Possible lateral movement,false
R02028,90.2.194.252,10.0.3.241,http://cdn-stage.org/stage.bin,url,1705064945,1705793339,75,99,TrickBot,"{host:ENG-LT02,user:svc_backup,process:rundll32.exe,geo:CN,asn:AS8348}",apt|c2|loader,Suspicious download observed,false
R02029,182.250.254.76,10.0.16.190,6791ca9db351bc9f0eaa78494fa181a8,md5,1705657531,1706185573,72,70,RedLine,"{host:DEV-LT07,user:jdoe,process:outlook.exe,geo:KP,asn:AS42486}",beacon|malware|loader,Automated detection alert,false
R02030,120.209.229.45,10.0.18.125,ed54dba0cddef24f77b31efea3abf38b9d7ddc184619a2e818e2d9b2da95f4ec,sha256,1705358791,,46,89,RedLine,"{host:EDGE-GW01,user:bpatel,process:powershell.exe,geo:RU,asn:AS37589}",dropper|scanner,Confirmed malicious beacon,false
R02031,12.187.121.92,10.0.12.133,c5484594c00c9e015f2abfb04832a39c,md5,1705544261,1706757377,62,69,QakBot,"{host:FIN-SRV01,user:guest,process:cmd.exe,geo:RU,asn:AS54434}",beacon|scanner|apt,Automated detection alert,false
R02032,52.111.250.195,10.0.16.77,974b96249bc6e0b8a134ca60351299a5,md5,1704924199,1706229947,43,58,LockBit,"{host:OPS-SRV03,user:admin,process:powershell.exe,geo:CN,asn:AS11166}",c2|recon,Requires further investigation,false
R02033,226.225.137.252,10.0.16.161,113.123.44.206,ip,1704212637,1705064112,55,64,Unknown,"{host:SALES-PC09,user:svc_backup,process:cmd.exe,geo:IR,asn:AS41564}",loader|download,Confirmed malicious beacon,false
R02034,183.213.2.78,10.0.6.163,111.152.19.28,ip,1705791673,,58,80,TrickBot,"{host:HR-PC17,user:bpatel,process:cmd.exe,geo:CN,asn:AS30305}",dropper|infostealer,Requires further investigation,true
R02035,210.17.200.236,10.0.8.212,cdn-stage.top,domain,1705325311,1706227367,63,59,Emotet,"{host:HR-PC17,user:admin,process:rundll32.exe,geo:DE,asn:AS54832}",c2|dropper|infostealer|download,Automated detection alert,false
R02036,160.22.168.52,10.0.3.245,42e72aecbc07bca50a69a51953370062d72b07c4969364c7264e3e9624fcc89b,sha256,1704647761,1705123354,91,56,Unknown,"{host:EDGE-GW01,user:mwong,process:chrome.exe,geo:NL,asn:AS60907}",beacon|ransomware|c2,Confirmed malicious beacon,true
R02037,72.179.178.102,10.0.6.36,56.207.193.109,ip,1705136760,1706436239,91,90,Mirai,"{host:ENG-LT02,user:analyst,process:rundll32.exe,geo:DE,asn:AS60159}",dropper|beacon|ransomware|recon,Suspicious download observed,false
R02038,64.205.105.221,10.0.17.164,http://backup-sync.ru/stage.bin,url,1704239042,,90,83,Mirai,"{host:FIN-SRV01,user:bpatel,process:chrome.exe,geo:DE,asn:AS33057}",phishing|scanner|loader|malware,Suspicious download observed,true
R02039,112.186.182.106,10.0.9.61,a143579ef2396f9e8b1a43ca704255e45f112ff098ba5185ce2e180fab9f4d24,sha256,1705718519,1707576804,93,53,CobaltStrike,"{host:ENG-LT02,user:mwong,process:powershell.exe,geo:IR,asn:AS10537}",lateral|recon|email,Requires further investigation,false
R02040,169.27.95.241,10.0.8.35,a1a9f7fa63f3f19cab235b658c2c60db,md5,1704556925,1705921784,63,88,CobaltStrike,"{host:SALES-PC09,user:analyst,process:chrome.exe,geo:IR,asn:AS21830}",infostealer|recon|scanner|malware,Possible lateral movement,true
R02041,235.58.235.90,10.0.10.149,data-node.top,domain,1705604865,1706368161,80,68,TrickBot,"{host:OPS-SRV03,user:bpatel,process:wscript.exe,geo:KP,asn:AS16255}",scanner|apt,Possible lateral movement,true
R02042,88.186.97.22,10.0.6.37,51.165.18.163,ip,1705652978,1706909203,97,42,Emotet,"{host:OPS-SRV03,user:guest,process:rundll32.exe,geo:CN,asn:AS9395}",beacon|scanner,Possible lateral movement,true
R02043,130.99.182.183,10.0.17.151,53.19.124.162,ip,1705519212,,48,44,TrickBot,"{host:FIN-SRV01,user:analyst,process:wscript.exe,geo:CN,asn:AS45404}",c2|recon|scanner,Requires further investigation,true
R02044,144.100.184.66,10.0.7.244,http://cdn-stage.ru/update.bin,url,1705373908,1706176082,79,84,CobaltStrike,"{host:ENG-LT02,user:analyst,process:cmd.exe,geo:CN,asn:AS50460}",email|dropper,Automated detection alert,false
R02045,143.36.246.237,10.0.12.47,http://data-node.net/drop.bin,url,1704137810,1705552539,69,57,CobaltStrike,"{host:FIN-SRV02,user:svc_backup,process:chrome.exe,geo:CN,asn:AS37565}",loader|dropper|apt,Automated detection alert,false
R02046,144.3.141.233,10.0.20.107,a1c9345340c3fa19de54cd8658c30b54,md5,1705464362,1706656685,66,75,RedLine,"{host:ENG-LT02,user:guest,process:chrome.exe,geo:KP,asn:AS8727}",malware|ransomware|apt|dropper,Confirmed malicious beacon,true
R02047,50.163.65.193,10.0.15.239,b426d76492e7c0f0da8ccdc8fcd598733a49b137ec3fcfef47d94638f31b5615,sha256,1705751718,,45,98,Mirai,"{host:FIN-SRV01,user:asmith,process:rundll32.exe,geo:DE,asn:AS2748}",phishing|malware,Confirmed malicious beacon,true
R02048,45.45.15.142,10.0.1.75,auth-panel.net,domain,1704921170,1706319204,55,58,Emotet,"{host:SALES-PC09,user:analyst,process:powershell.exe,geo:NL,asn:AS17936}",ransomware|scanner|c2,Automated detection alert,false
R02049,169.51.122.45,10.0.11.75,43.27.253.143,ip,1705828809,1706788834,54,48,LockBit,"{host:FIN-SRV01,user:jdoe,process:chrome.exe,geo:RU,asn:AS14265}",beacon|malware,Possible lateral movement,false
R02050,23.80.58.193,10.0.7.203,cdn-stage.net,domain,1704814735,1705796959,82,90,CobaltStrike,"{host:FIN-SRV02,user:admin,process:chrome.exe,geo:CN,asn:AS35268}",ransomware|loader|dropper,Requires further investigation,false
